brand,condition,description,expiration_date,id,image_link,isbn,link,price,product_type,title,upc,color,c:department,material,size,c:style,payment_accepted,payment_notes,pickup,price_type,pattern,age group,gender,item group id,availability,mpn,Google product category,c:keywords1,c:keywords2,c:keywords3,c:keywords4,c:keywords5,c:features1,c:features2,c:features3,c:features4,c:features5,c:material,c:length,c:width,c:height,c:depth,c:weight,adwords_grouping,adwords_labels,adwords_redirect,c:size,manufacturer,shipping,c:color_and_finish,additional_image_link,c:bullett_point1,c:bullett_point2,c:bullett_point3,c:bullett_point4,c:bullett_point5,c:product_ads_category,c:product_ads_exclude,custom_label_0,custom_label_1,custom_label_2,c:product_ads_sku_bid,custom_label_3,c:full_price,c:swatch_tag,c:sale_flag,c:availability_flag,c:web_category,c:compositions,c:color_family,c:room,c:sli_color,c:tag_image,c:models.part_num
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2871,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-white-ra98-02.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- White,6.3751E+11,White,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,White,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2870,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-blue-ra98-05.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Blue,6.3751E+11,Blue,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Blue,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2869,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-red-ra98-06.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Red,6.3751E+11,Red,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Red,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2868,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-silver-ra98-13.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Silver,6.3751E+11,Silver,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Silver,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2867,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-black-ra98-14.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Black,6.3751E+11,Black,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Black,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2866,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Orange,6.3751E+11,Orange,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Orange,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, thermoplastic resins free standing toothbrush holder.",,4312c2865,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toothbrush-holder-lilac-ra98-79.jpg,,http://www.zurifurniture.com/bath/rainbow-toothbrush-holder,36,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Rainbow Toothbrush Holder- Lilac,6.3751E+11,Lilac,,Ceramic,,Contemporary,,,,,,,,4312,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.83,2.83,4.33,2.83,,,Rainbow Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.83"" x D 2.83"" x H 4.33""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,45,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_lalic.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,Red,White,Orange,Blue,Purple,Silver",Bath,Purple,common/images/products/large/modern-bath-rainbow-toothbrush-holder-orange-ra98-67.jpg,Gedy RA98
Nameek's,New,"A contemporary, square, chrome brass single rail wall mounted towel bar.",,4314c2873,http://www.zurifurniture.com/common/images/products/large/modern-bath-lounge-towel-bar-chrome-5421-45-13.jpg,,http://www.zurifurniture.com/bath/lounge-towel-bar,130,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Lounge Towel Bar- Chrome,6.3751E+11,,,brass,W2.2 x L17.3 x H0.87,Contemporary,,,,,,,,4314,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,17.3,2.2,0.87,17.3,,,Lounge Towel Bar,,,Nameek's,US:::0.00 USD,Brass,,"W 2.2"" x D 23.6"" x H 0.87""",Brass,Wall Mounted,Made in Italy,,335107011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,162,,,,1980|1983|2403|2404|2409|2412,Brass,Silver,Bath,Silver,common/images/products/large/modern-bath-lounge-towel-bar-chrome-5421-45-13.jpg,Gedy 5421
Nameek's,New,"A contemporary, square, chrome brass single rail wall mounted towel bar.",,4314c2872,http://www.zurifurniture.com/common/images/products/large/modern-bath-lounge-towel-bar-chrome-5421-60-13.jpg,,http://www.zurifurniture.com/bath/lounge-towel-bar,142,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Lounge Towel Bar- Chrome,6.3751E+11,,,brass,W2.2 x L23.6 x H0.87,Contemporary,,,,,,,,4314,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,23.6,2.2,0.87,23.6,,,Lounge Towel Bar,,,Nameek's,US:::0.00 USD,Brass,,"W 2.2"" x D 23.6"" x H 0.87""",Brass,Wall Mounted,Made in Italy,,335107011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,178,,,,1980|1983|2403|2404|2409|2412,Brass,Silver,Bath,Silver,common/images/products/large/modern-bath-lounge-towel-bar-chrome-5421-45-13.jpg,Gedy 5421
Nameek's,New,"A contemporary, square, chrome brass wall mounted towel ring.",,4315,http://www.zurifurniture.com/common/images/products/large/modern-bath-lounge-towel-ring-chrome-5470-13.jpg,,http://www.zurifurniture.com/bath/lounge-towel-ring,84,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Lounge Towel Ring- Chrome,6.3751E+11,,,brass,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,7.99,3.86,0.94,7.99,,,Lounge Towel Ring,,,Nameek's,US:::0.00 USD,Brass,,"W 3.86"" x D 7.99"" x H 0.94""",Brass,Wall Mounted,Made in Italy,,335111011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,105,,,,1980|1983|2403|2404|2409|2412,Brass,Silver,Bath,Silver,common/images/products/large/modern-bath-lounge-towel-ring-chrome-5470-13.jpg,Gedy 5470
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2882,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-white-ra31-02.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- White,6.3751E+11,White,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,available for order,0.8,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,White,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2881,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-green-ra31-04.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- Green,6.3751E+11,Green,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,Green,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2880,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-blue-ra31-05.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- Blue,6.3751E+11,Blue,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,available for order,0.8,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,Blue,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2879,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-red-ra31-06.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- Red,6.3751E+11,Red,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,Red,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2878,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-black-ra31-14.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- Black,6.3751E+11,Black,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,available for order,0.8,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,Black,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
Nameek's,New,"A contemporary, rectangle, steel and resin floor standing towel stand.",,4316c2877,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-towel-stand-orange-ra31-67.jpg,,http://www.zurifurniture.com/bath/rainbow-towel-stand,186,Home & Garden > Bathroom Accessories > Towel Racks & Holders,Modern Bath Rainbow Towel Stand- Orange,6.3751E+11,Orange,,stainless-steel,,Contemporary,,,,,,,,4316,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Towel Racks & Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,15.76,6.04,32.64,15.76,,,Rainbow Towel Stand,,,Nameek's,US:::0.00 USD,"Stainless Steel, Resin",,"W 6.04"" x D 15.76"" x H 32.64""",Steel & Resin,Floor Standing,Made in Italy,,3743921,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Towel Racks & Holders,232,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink_fuschia.jpg,,,1980|1983|2403|2404|2409|2412,"Stainless Steel, Resin","Black,Green,Red,White,Orange,Grey,Blue,Purple,Pink",Bath,Orange,common/images/products/large/modern-bath-rainbow-towel-stand-pink-ra31-76.jpg,Gedy RA31
